average_packet_size,packet_length_mean,subflow_fwd_bytes,total_fwd_packet_length,fwd_header_length, fwd_packet_length_max,packet_length_std,packet_length_variance,max_packet_length,init_win_bytes_fwd,flow_iat_max,fwd_iat_max,flow_duration,fwd_segment_size,fwd_packet_length_mean,flow_bytes_per_sec,fwd_iat_total,fwd_iat_mean,fwd_packets_per_second,avg_bwd_segment_size,Label
54,54,54,11394,12660,54,0,0,54,0,0.008398533,0.008398533,0.22132802,54,54,51480.15147,0.22132802,0.001053943,953.3361384,0,DOS
54,54,54,11448,12720,54,0,0,54,0,0.008398533,0.008398533,0.222873688,54,54,51365.41741,0.222873688,0.001056273,951.2114335,0,DOS
59.94495413,59.94495413,6480,6480,7776,60,0.572053478,0.327245181,60,512,0.021400452,0.021400452,0.224865437,60,60,29057.37805,0.224865437,0.002101546,480.2872405,54,DOS
54,54,54,11502,12780,54,0,0,54,0,0.008398533,0.008398533,0.22750473,54,54,50557.19056,0.22750473,0.001073136,936.2442697,0,DOS
59.94545455,59.94545455,6540,6540,7848,60,0.569471264,0.324297521,60,512,0.021400452,0.021400452,0.229210377,60,60,28768.33106,0.229210377,0.002122318,475.5456605,54,DOS
54,54,54,11556,12840,54,0,0,54,0,0.008398533,0.008398533,0.23090291,54,54,50047.00889,0.23090291,0.001084051,926.7964608,0,DOS
59.94594595,59.94594595,6600,6600,7920,60,0.566923702,0.321402484,60,512,0.021400452,0.021400452,0.232362509,60,60,28636.2892,0.232362509,0.002131766,473.3982284,54,DOS
54,54,54,11610,12900,54,0,0,54,0,0.008398533,0.008398533,0.234314442,54,54,49548.80253,0.234314442,0.001094927,917.5704172,0,DOS
54,54,54,11664,12960,54,0,0,54,0,0.008398533,0.008398533,0.234763622,54,54,49684.01785,0.234763622,0.001091924,920.0744046,0,DOS
54,54,54,11718,13020,54,0,0,54,0,0.008398533,0.008398533,0.235251427,54,54,49810.53745,0.235251427,0.001089127,922.4173602,0,DOS
54,54,54,11772,13080,54,0,0,54,0,0.008398533,0.008398533,0.235894442,54,54,49903.67692,0.235894442,0.001087071,924.1421651,0,DOS
54,54,54,11826,13140,54,0,0,54,0,0.008398533,0.008398533,0.236450434,54,54,50014.71054,0.236450434,0.001084635,926.1983433,0,DOS
54,54,54,11880,13200,54,0,0,54,0,0.008398533,0.008398533,0.236492395,54,54,50234.17341,0.236492395,0.001079874,930.2624705,0,DOS
54,54,54,11934,13260,54,0,0,54,0,0.008398533,0.008398533,0.237021685,54,54,50349.82355,0.237021685,0.001077371,932.4041399,0,DOS
59.94642857,59.94642857,6660,6660,7992,60,0.564410022,0.318558673,60,512,0.021400452,0.021400452,0.23785305,60,60,28227.51272,0.23785305,0.0021623,466.6746964,54,DOS
54,54,54,11988,13320,54,0,0,54,0,0.008398533,0.008398533,0.239203215,54,54,50116.38333,0.239203215,0.001082367,928.0811729,0,DOS
59.94690265,59.94690265,6720,6720,8064,60,0.561929482,0.315764743,60,512,0.021400452,0.021400452,0.242702723,60,60,27910.68814,0.242702723,0.002186511,461.4698954,54,DOS
54,54,54,12042,13380,54,0,0,54,0,0.008398533,0.008398533,0.243200064,54,54,49514.78966,0.243200064,0.001095496,916.9405493,0,DOS
54,54,54,12096,13440,54,0,0,54,0,0.008398533,0.008398533,0.243225813,54,54,49731.56367,0.243225813,0.001090699,920.9548827,0,DOS
54,54,54,12150,13500,54,0,0,54,0,0.008398533,0.008398533,0.243551493,54,54,49886.78109,0.243551493,0.001087283,923.8292794,0,DOS
59.94736842,59.94736842,6780,6780,8136,60,0.559481359,0.313019391,60,512,0.021400452,0.021400452,0.244097948,60,60,27996.958,0.244097948,0.002179446,462.9289221,54,DOS
59.94782609,59.94782609,6840,6840,8208,60,0.557064952,0.310321361,60,512,0.021400452,0.021400452,0.245259285,60,60,28109.02756,0.245259285,0.002170436,464.8142068,54,DOS
59.94827586,59.94827586,6900,6900,8280,60,0.554679584,0.307669441,60,512,0.021400452,0.021400452,0.245259285,60,60,28353.66661,0.245259285,0.002151397,468.8915244,54,DOS
59.94871795,59.94871795,6960,6960,8352,60,0.552324596,0.305062459,60,512,0.021400452,0.021400452,0.24709177,60,60,28386.21454,0.24709177,0.002148624,469.4612043,54,DOS
54,54,54,12204,13560,54,0,0,54,0,0.008398533,0.008398533,0.247317791,54,54,49345.41891,0.247317791,0.00109919,913.8040539,0,DOS
54,54,54,12258,13620,54,0,0,54,0,0.008398533,0.008398533,0.248287916,54,54,49370.10302,0.248287916,0.001098619,914.261167,0,DOS
59.94915254,59.94915254,7020,7020,8424,60,0.549999347,0.302499282,60,512,0.021400452,0.021400452,0.250104427,60,60,28284.18543,0.250104427,0.002156073,467.8045936,54,DOS
54,54,54,12312,13680,54,0,0,54,0,0.008398533,0.008398533,0.252217054,54,54,48815.0971,0.252217054,0.001111088,903.9832797,0,DOS
54,54,54,12366,13740,54,0,0,54,0,0.008398533,0.008398533,0.252251625,54,54,49022.47903,0.252251625,0.001106367,907.8236858,0,DOS
54,54,54,12420,13800,54,0,0,54,0,0.008398533,0.008398533,0.253423214,54,54,49008.92782,0.253423214,0.001106652,907.5727373,0,DOS
59.94957983,59.94957983,7080,7080,8496,60,0.547703218,0.299978815,60,512,0.021400452,0.021400452,0.254993916,60,60,27977.13814,0.254993916,0.002179435,462.7561397,54,DOS
59.95,59.95,7140,7140,8568,60,0.545435606,0.2975,60,512,0.021400452,0.021400452,0.25915432,60,60,27759.52184,0.25915432,0.002196223,459.1858631,54,DOS
59.95041322,59.95041322,7200,7200,8640,60,0.543195925,0.295061813,60,512,0.021400452,0.021400452,0.260672569,60,60,27828.01436,0.260672569,0.002190526,460.347632,54,DOS
54,54,54,12474,13860,54,0,0,54,0,0.008816481,0.008816481,0.262239695,54,54,47567.16949,0.262239695,0.001140173,880.8735091,0,DOS
54,54,54,12528,13920,54,0,0,54,0,0.008816481,0.008816481,0.263180733,54,54,47602.26887,0.263180733,0.001139311,881.5234975,0,DOS
54,54,54,12582,13980,54,0,0,54,0,0.008816481,0.008816481,0.263985872,54,54,47661.64148,0.263985872,0.00113787,882.6229904,0,DOS
54,54,54,12636,14040,54,0,0,54,0,0.008816481,0.008816481,0.264639378,54,54,47747.99622,0.264639378,0.001135791,884.2221522,0,DOS
59.95081967,59.95081967,7260,7260,8712,60,0.540983607,0.292663263,60,512,0.021400452,0.021400452,0.265838385,60,60,27512.95683,0.265838385,0.00221532,455.1637649,54,DOS
54,54,54,12690,14100,54,0,0,54,0,0.008816481,0.008816481,0.266560793,54,54,47606.401,0.266560793,0.001139149,881.6000186,0,DOS
59.95121951,59.95121951,7320,7320,8784,60,0.538798098,0.290303391,60,512,0.021400452,0.021400452,0.267965317,60,60,27518.48668,0.267965317,0.002214589,455.282801,54,DOS
54,54,54,12744,14160,54,0,0,54,0,0.008816481,0.008816481,0.26815176,54,54,47525.32669,0.26815176,0.001141071,880.0986423,0,DOS
54,54,54,12798,14220,54,0,0,54,0,0.008816481,0.008816481,0.268877983,54,54,47597.79828,0.268877983,0.001139313,881.4407088,0,DOS
54,54,54,12852,14280,54,0,0,54,0,0.008816481,0.008816481,0.269539356,54,54,47681.34858,0.269539356,0.001137297,882.9879366,0,DOS
54,54,54,12906,14340,54,0,0,54,0,0.008816481,0.008816481,0.270091772,54,54,47783.75846,0.270091772,0.001134839,884.884416,0,DOS
59.9516129,59.9516129,7380,7380,8856,60,0.536638863,0.28798127,60,512,0.021400452,0.021400452,0.270676851,60,60,27464.48381,0.270676851,0.002218663,454.4163988,54,DOS
59.952,59.952,7440,7440,8928,60,0.534505379,0.285696,60,512,0.021400452,0.021400452,0.271191597,60,60,27633.59958,0.271191597,0.00220481,457.2413061,54,DOS
54,54,54,12960,14400,54,0,0,54,0,0.008816481,0.008816481,0.271933794,54,54,47658.65915,0.271933794,0.001137798,882.567762,0,DOS
59.95238095,59.95238095,7500,7500,9000,60,0.532397137,0.283446712,60,512,0.021400452,0.021400452,0.272618294,60,60,27709.07226,0.272618294,0.002198535,458.5165518,54,DOS
54,54,54,13014,14460,54,0,0,54,0,0.008816481,0.008816481,0.272723436,54,54,47718.67124,0.272723436,0.001136348,883.6790971,0,DOS
54,54,54,13068,14520,54,0,0,54,0,0.008816481,0.008816481,0.274492741,54,54,47607.8164,0.274492741,0.001138974,881.6262297,0,DOS
59.95275591,59.95275591,7560,7560,9072,60,0.530313645,0.281232562,60,512,0.021400452,0.021400452,0.2753582,60,60,27651.2557,0.2753582,0.002202866,457.5857918,54,DOS
54,54,54,13122,14580,54,0,0,54,0,0.008816481,0.008816481,0.276160002,54,54,47515.93249,0.276160002,0.001141157,879.9246758,0,DOS
54,54,54,13176,14640,54,0,0,54,0,0.008816481,0.008816481,0.276602268,54,54,47635.18421,0.276602268,0.001138281,882.133041,0,DOS
54,54,54,13230,14700,54,0,0,54,0,0.008816481,0.008816481,0.277997255,54,54,47590.39791,0.277997255,0.001139333,881.3036651,0,DOS
54,54,54,13284,14760,54,0,0,54,0,0.008816481,0.008816481,0.278880119,54,54,47633.37032,0.278880119,0.001138286,882.0994505,0,DOS
54,54,54,13338,14820,54,0,0,54,0,0.008816481,0.008816481,0.278915167,54,54,47820.99213,0.278915167,0.001133801,885.5739284,0,DOS
54,54,54,13392,14880,54,0,0,54,0,0.008816481,0.008816481,0.279753685,54,54,47870.6831,0.279753685,0.001132606,886.4941314,0,DOS
54,54,54,13446,14940,54,0,0,54,0,0.008816481,0.008816481,0.280622721,54,54,47914.86579,0.280622721,0.001131543,887.3123294,0,DOS
59.953125,59.953125,7620,7620,9144,60,0.528254422,0.279052734,60,512,0.021400452,0.021400452,0.285802841,60,60,26850.67779,0.285802841,0.002268277,444.3622725,54,DOS
54,54,54,13500,15000,54,0,0,54,0,0.008816481,0.008816481,0.286593437,54,54,47105.05632,0.286593437,0.001150978,872.3158578,0,DOS
54,54,54,13554,15060,54,0,0,54,0,0.008816481,0.008816481,0.287735939,54,54,47105.69019,0.287735939,0.001150944,872.3275961,0,DOS
59.95348837,59.95348837,7680,7680,9216,60,0.526219,0.276906436,60,512,0.021400452,0.021400452,0.290587664,60,60,26615.03211,0.290587664,0.002288092,440.4866965,54,DOS
59.95384615,59.95384615,7740,7740,9288,60,0.524206924,0.274792899,60,512,0.021400452,0.021400452,0.291926146,60,60,26698.53358,0.291926146,0.002280673,441.8925881,54,DOS
59.95419847,59.95419847,7800,7800,9360,60,0.522217752,0.27271138,60,512,0.021400452,0.021400452,0.293198586,60,60,26787.30522,0.293198586,0.002272857,443.3854951,54,DOS
54,54,54,13608,15120,54,0,0,54,0,0.008816481,0.008816481,0.293362856,54,54,46386.24054,0.293362856,0.001168776,859.0044545,0,DOS
59.95454545,59.95454545,7860,7860,9432,60,0.520251052,0.270661157,60,512,0.021400452,0.021400452,0.294506311,60,60,26872.08964,0.294506311,0.002265433,444.812199,54,DOS
59.95488722,59.95488722,7920,7920,9504,60,0.518306404,0.268641529,60,512,0.021400452,0.021400452,0.296070814,60,60,26932.74588,0.296070814,0.002260083,445.8392847,54,DOS
59.95522388,59.95522388,7980,7980,9576,60,0.5163834,0.266651816,60,512,0.021400452,0.021400452,0.299504757,60,60,26824.2818,0.299504757,0.002268975,444.0664027,54,DOS
59.95555556,59.95555556,8040,8040,9648,60,0.51448164,0.264691358,60,512,0.021400452,0.021400452,0.299504995,60,60,27024.59099,0.299504995,0.002251917,447.4048917,54,DOS
59.95588235,59.95588235,8100,8100,9720,60,0.512600737,0.262759516,60,512,0.021400452,0.021400452,0.299505234,60,60,27224.89987,0.299505234,0.002235114,450.7433753,54,DOS
54,54,54,13662,15180,54,0,0,54,0,0.008816481,0.008816481,0.300599813,54,54,45449.13,0.300599813,0.001192856,841.6505556,0,DOS
54,54,54,13716,15240,54,0,0,54,0,0.008816481,0.008816481,0.301481009,54,54,45495.40307,0.301481009,0.001191625,842.5074642,0,DOS
54,54,54,13770,15300,54,0,0,54,0,0.008816481,0.008816481,0.302292109,54,54,45551.9665,0.302292109,0.001190126,843.5549351,0,DOS
54,54,54,13824,15360,54,0,0,54,0,0.008816481,0.008816481,0.30305028,54,54,45616.19286,0.30305028,0.001188432,844.7443121,0,DOS
54,54,54,13878,15420,54,0,0,54,0,0.008816481,0.008816481,0.303084135,54,54,45789.26573,0.303084135,0.001183922,847.9493655,0,DOS
54,54,54,13932,15480,54,0,0,54,0,0.008816481,0.008816481,0.303553343,54,54,45896.38141,0.303553343,0.001181141,849.9329891,0,DOS
59.95620438,59.95620438,8160,8160,9792,60,0.510740312,0.260855666,60,512,0.021400452,0.021400452,0.305100203,60,60,26922.30268,0.305100203,0.002260002,445.7551941,54,DOS
54,54,54,13986,15540,54,0,0,54,0,0.008816481,0.008816481,0.305444717,54,54,45788.97327,0.305444717,0.001183894,847.9439494,0,DOS
54,54,54,14040,15600,54,0,0,54,0,0.008816481,0.008816481,0.306329727,54,54,45832.9661,0.306329727,0.00118274,848.7586314,0,DOS
54,54,54,14094,15660,54,0,0,54,0,0.008816481,0.008816481,0.307011127,54,54,45907.13085,0.307011127,0.001180812,850.1320527,0,DOS
59.95652174,59.95652174,8220,8220,9864,60,0.508899996,0.258979206,60,512,0.021400452,0.021400452,0.308265924,60,60,26840.46255,0.308265924,0.002266661,444.4214853,54,DOS
54,54,54,14148,15720,54,0,0,54,0,0.008816481,0.008816481,0.309207916,54,54,45755.62027,0.309207916,0.001184705,847.3263012,0,DOS
54,54,54,14202,15780,54,0,0,54,0,0.008816481,0.008816481,0.310320854,54,54,45765.53528,0.310320854,0.001184431,847.5099126,0,DOS
59.95683453,59.95683453,8280,8280,9936,60,0.50707943,0.257129548,60,512,0.021400452,0.021400452,0.315036058,60,60,26454.11462,0.315036058,0.002299533,438.0450946,54,DOS
59.95714286,59.95714286,8340,8340,10008,60,0.505278262,0.255306122,60,512,0.021400452,0.021400452,0.315036774,60,60,26644.50852,0.315036774,0.002282875,441.2183326,54,DOS
59.95744681,59.95744681,8400,8400,10080,60,0.503496152,0.253508375,60,512,0.021400452,0.021400452,0.315036774,60,60,26834.96248,0.315036774,0.002266452,444.3925652,54,DOS
59.95774648,59.95774648,8460,8460,10152,60,0.501732764,0.251735767,60,512,0.021400452,0.021400452,0.315037012,60,60,27025.39598,0.315037012,0.002250264,447.5664591,54,DOS
54,54,54,14256,15840,54,0,0,54,0,0.008816481,0.008816481,0.31542778,54,54,45195.76555,0.31542778,0.001199345,836.9586213,0,DOS
54,54,54,14310,15900,54,0,0,54,0,0.008816481,0.008816481,0.316363573,54,54,45232.76767,0.316363573,0.001198347,837.6438457,0,DOS
54,54,54,14364,15960,54,0,0,54,0,0.008816481,0.008816481,0.316985369,54,54,45314.39434,0.316985369,0.001196171,839.1554508,0,DOS
54,54,54,14418,16020,54,0,0,54,0,0.008816481,0.008816481,0.317763567,54,54,45373.35774,0.317763567,0.0011946,840.2473655,0,DOS
54,54,54,14472,16080,54,0,0,54,0,0.008816481,0.008816481,0.318435669,54,54,45447.17006,0.318435669,0.001192643,841.6142604,0,DOS
54,54,54,14526,16140,54,0,0,54,0,0.008816481,0.008816481,0.319112778,54,54,45519.95725,0.319112778,0.001190719,842.9621713,0,DOS
54,54,54,14580,16200,54,0,0,54,0,0.008816481,0.008816481,0.319147825,54,54,45684.15902,0.319147825,0.001186423,846.0029449,0,DOS
54,54,54,14634,16260,54,0,0,54,0,0.008816481,0.008816481,0.319740295,54,54,45768.39457,0.319740295,0.001184223,847.5628624,0,DOS
54,54,54,14688,16320,54,0,0,54,0,0.008816481,0.008816481,0.320550203,54,54,45821.21567,0.320550203,0.001182842,848.541031,0,DOS
54,54,54,14742,16380,54,0,0,54,0,0.008816481,0.008816481,0.321439743,54,54,45862.406,0.321439743,0.001181764,849.3038148,0,DOS
54,54,54,14796,16440,54,0,0,54,0,0.008816481,0.008816481,0.322204351,54,54,45921.16753,0.322204351,0.001180236,850.3919913,0,DOS
54,54,54,14850,16500,54,0,0,54,0,0.008816481,0.008816481,0.322869062,54,54,45993.87717,0.322869062,0.001178354,851.7384662,0,DOS
54,54,54,14904,16560,54,0,0,54,0,0.008816481,0.008816481,0.323439598,54,54,46079.70109,0.323439598,0.001176144,853.3277979,0,DOS
54,54,54,14958,16620,54,0,0,54,0,0.008816481,0.008816481,0.324136496,54,54,46147.22564,0.324136496,0.001174408,854.5782526,0,DOS
54,54,54,15012,16680,54,0,0,54,0,0.008816481,0.008816481,0.324794531,54,54,46219.9901,0.324794531,0.001172543,855.9257425,0,DOS
54,54,54,15066,16740,54,0,0,54,0,0.008816481,0.008816481,0.325691462,54,54,46258.50468,0.325691462,0.001171552,856.6389756,0,DOS
54,54,54,15120,16800,54,0,0,54,0,0.008816481,0.008816481,0.326543808,54,54,46303.1288,0.326543808,0.001170408,857.4653482,0,DOS
54,54,54,15174,16860,54,0,0,54,0,0.008816481,0.008816481,0.327229977,54,54,46371.05731,0.327229977,0.001168678,858.7232835,0,DOS
54,54,54,15228,16920,54,0,0,54,0,0.008816481,0.008816481,0.327652693,54,54,46476.04105,0.327652693,0.001166024,860.6674268,0,DOS
54,54,54,15282,16980,54,0,0,54,0,0.008816481,0.008816481,0.328095436,54,54,46577.91093,0.328095436,0.001163459,862.5539062,0,DOS
54,54,54,15336,17040,54,0,0,54,0,0.008816481,0.008816481,0.328611374,54,54,46669.10892,0.328611374,0.001161171,864.2427577,0,DOS
54,54,54,15390,17100,54,0,0,54,0,0.008816481,0.008816481,0.329355955,54,54,46727.55953,0.329355955,0.001159704,865.3251765,0,DOS
54,54,54,15444,17160,54,0,0,54,0,0.008816481,0.008816481,0.329910278,54,54,46812.72763,0.329910278,0.00115758,866.9023634,0,DOS
59.95804196,59.95804196,8520,8520,10224,60,0.499987774,0.249987774,60,512,0.021400452,0.021400452,0.330492496,60,60,25943.10035,0.330492496,0.002343918,429.6617972,54,DOS
54,54,54,15498,17220,54,0,0,54,0,0.008816481,0.008816481,0.331079245,54,54,46810.54537,0.331079245,0.00115762,866.8619512,0,DOS
54,54,54,15552,17280,54,0,0,54,0,0.008816481,0.008816481,0.331749678,54,54,46878.71925,0.331749678,0.001155922,868.1244305,0,DOS
54,54,54,15606,17340,54,0,0,54,0,0.008816481,0.008816481,0.33180213,54,54,47034.05615,0.33180213,0.001152091,871.0010398,0,DOS
54,54,54,15660,17400,54,0,0,54,0,0.008816481,0.008816481,0.332686186,54,54,47071.38639,0.332686186,0.001151163,871.6923405,0,DOS
59.95833333,59.95833333,8580,8580,10296,60,0.498260864,0.248263889,60,512,0.021400452,0.021400452,0.338840485,60,60,25481.01656,0.338840485,0.002386201,422.0274923,54,DOS
59.95862069,59.95862069,8640,8640,10368,60,0.496551724,0.246563615,60,512,0.021400452,0.021400452,0.338840961,60,60,25658.05493,0.338840961,0.002369517,424.9781354,54,DOS
59.95890411,59.95890411,8700,8700,10440,60,0.494860051,0.24488647,60,512,0.021400452,0.021400452,0.338840961,60,60,25835.12915,0.338840961,0.002353062,427.9293725,54,DOS
59.95918367,59.95918367,8760,8760,10512,60,0.49318555,0.243231987,60,512,0.021400452,0.021400452,0.338840961,60,60,26012.20337,0.338840961,0.002336834,430.8806095,54,DOS
59.95945946,59.95945946,8820,8820,10584,60,0.491527932,0.241599708,60,512,0.021400452,0.021400452,0.338840961,60,60,26189.27759,0.338840961,0.002320829,433.8318466,54,DOS
59.95973154,59.95973154,8880,8880,10656,60,0.489886915,0.23998919,60,512,0.021400452,0.021400452,0.338840961,60,60,26366.35182,0.338840961,0.002305041,436.7830836,54,DOS
59.96,59.96,8940,8940,10728,60,0.488262225,0.2384,60,512,0.021400452,0.021400452,0.338840961,60,60,26543.42604,0.338840961,0.002289466,439.7343207,54,DOS
59.9602649,59.9602649,9000,9000,10800,60,0.486653591,0.236831718,60,512,0.021400452,0.021400452,0.338840961,60,60,26720.50026,0.338840961,0.0022741,442.6855577,54,DOS
54,54,54,15714,17460,54,0,0,54,0,0.008816481,0.008816481,0.339617491,54,54,46269.70173,0.339617491,0.001171095,856.8463283,0,DOS
54,54,54,15768,17520,54,0,0,54,0,0.008816481,0.008816481,0.340196371,54,54,46349.70076,0.340196371,0.00116906,858.3277919,0,DOS
54,54,54,15822,17580,54,0,0,54,0,0.008816481,0.008816481,0.340946674,54,54,46406.08397,0.340946674,0.001167626,859.3719254,0,DOS
54,54,54,15876,17640,54,0,0,54,0,0.008816481,0.008816481,0.341403246,54,54,46502.19408,0.341403246,0.001165199,861.1517421,0,DOS
54,54,54,15930,17700,54,0,0,54,0,0.008816481,0.008816481,0.341959953,54,54,46584.4022,0.341959953,0.001163129,862.6741147,0,DOS
54,54,54,15984,17760,54,0,0,54,0,0.008816481,0.008816481,0.342414379,54,54,46680.28265,0.342414379,0.001160727,864.4496787,0,DOS
59.96052632,59.96052632,9060,9060,10872,60,0.485060752,0.235283934,60,512,0.021400452,0.021400452,0.343151808,60,60,26559.67357,0.343151808,0.002287679,440.0384803,54,DOS
54,54,54,16038,17820,54,0,0,54,0,0.008816481,0.008816481,0.343881845,54,54,46638.11193,0.343881845,0.001161763,863.6687394,0,DOS
54,54,54,16092,17880,54,0,0,54,0,0.008816481,0.008816481,0.344583511,54,54,46699.85495,0.344583511,0.001160214,864.8121288,0,DOS
54,54,54,16146,17940,54,0,0,54,0,0.008816481,0.008816481,0.34573698,54,54,46700.24011,0.34573698,0.001160191,864.8192612,0,DOS
54,54,54,16200,18000,54,0,0,54,0,0.008816481,0.008816481,0.345763445,54,54,46852.84185,0.345763445,0.001156399,867.6452194,0,DOS
54,54,54,16254,18060,54,0,0,54,0,0.008816481,0.008816481,0.346697569,54,54,46882.35932,0.346697569,0.001155659,868.1918392,0,DOS
54,54,54,16308,18120,54,0,0,54,0,0.008816481,0.008816481,0.34733963,54,54,46951.16418,0.34733963,0.001153952,869.4660033,0,DOS
54,54,54,16362,18180,54,0,0,54,0,0.008816481,0.008816481,0.348144054,54,54,46997.78667,0.348144054,0.001152795,870.3293828,0,DOS
54,54,54,16416,18240,54,0,0,54,0,0.008816481,0.008816481,0.348979235,54,54,47040.04814,0.348979235,0.001151747,871.1120026,0,DOS
54,54,54,16470,18300,54,0,0,54,0,0.008816481,0.008816481,0.349563837,54,54,47115.85769,0.349563837,0.001149881,872.5158831,0,DOS
54,54,54,16524,18360,54,0,0,54,0,0.008816481,0.008816481,0.350068092,54,54,47202.2454,0.350068092,0.001147764,874.1156555,0,DOS
54,54,54,16578,18420,54,0,0,54,0,0.008816481,0.008816481,0.350812197,54,54,47256.05368,0.350812197,0.001146445,875.1121052,0,DOS
54,54,54,16632,18480,54,0,0,54,0,0.008816481,0.008816481,0.351589203,54,54,47305.20694,0.351589203,0.001145242,876.0223507,0,DOS
54,54,54,16686,18540,54,0,0,54,0,0.008816481,0.008816481,0.352397203,54,54,47349.97848,0.352397203,0.001144147,876.8514534,0,DOS
54,54,54,16740,18600,54,0,0,54,0,0.008816481,0.008816481,0.353347301,54,54,47375.48562,0.353347301,0.001143519,877.3238078,0,DOS
54,54,54,16794,18660,54,0,0,54,0,0.008816481,0.008816481,0.353382826,54,54,47523.53191,0.353382826,0.001139945,880.0654057,0,DOS
59.96078431,59.96078431,9120,9120,10944,60,0.483483451,0.233756248,60,512,0.021400452,0.021400452,0.354218483,60,60,25899.26963,0.354218483,0.002345818,429.1136892,54,DOS
59.96103896,59.96103896,9180,9180,11016,60,0.481921437,0.232248271,60,512,0.021400452,0.021400452,0.355163336,60,60,25999.3053,0.355163336,0.002336601,430.7877097,54,DOS
54,54,54,16848,18720,54,0,0,54,0,0.008816481,0.008816481,0.356473207,54,54,47263.01906,0.356473207,0.001146216,875.2410937,0,DOS
54,54,54,16902,18780,54,0,0,54,0,0.008816481,0.008816481,0.357359171,54,54,47296.95325,0.357359171,0.001145382,875.8695046,0,DOS
